,date,id,content,hashtags
14,2020-08-30 20:07:17+00:00,1300163202240577536,Subscribe @ https://t.co/J4O6N5585z |#Covid_19 #job #Viral #Quarantine #SocialDistancing #COVID19 #CoronaWillEndSoon #USA #StayHomeStaySafe #lockdown #Mentalhealth https://t.co/fJ3dGg49zM,"['Covid_19', 'job', 'Viral', 'Quarantine', 'SocialDistancing', 'COVID19', 'CoronaWillEndSoon', 'USA', 'StayHomeStaySafe', 'lockdown', 'Mentalhealth']"
15,2020-08-30 19:50:40+00:00,1300159018976063489,"Vitamin B could help prevent the ‘worst outcomes’ in COVID-19 cases, experts say https://t.co/cmaoqgecl8 #plasticpollution #pandemic #virus #SocialDistance #BeSafe #COVID19 #America #WeThePeople #stayhome #coronavirus #Outbreak #DAV #quarantine #VFW #nurses #MD #FirstResponders","['plasticpollution', 'pandemic', 'virus', 'SocialDistance', 'BeSafe', 'COVID19', 'America', 'WeThePeople', 'stayhome', 'coronavirus', 'Outbreak', 'DAV', 'quarantine', 'VFW', 'nurses', 'MD', 'FirstResponders']"
16,2020-08-30 19:49:55+00:00,1300158830051983364,Trump’s most ardent defenders have disappeared from the airwaves as his campaign flounders: report https://t.co/zqWSe1ujgk #plasticpollution #pandemic #virus #SocialDistance #BeSafe #COVID19 #America #WeThePeople #stayhome #coronavirus #Outbreak #DAV #quarantine #VFW #nurses #MD,"['plasticpollution', 'pandemic', 'virus', 'SocialDistance', 'BeSafe', 'COVID19', 'America', 'WeThePeople', 'stayhome', 'coronavirus', 'Outbreak', 'DAV', 'quarantine', 'VFW', 'nurses', 'MD']"
17,2020-08-30 19:44:53+00:00,1300157562017525766,"AVAILABLE ON ALL PLATFORMS 
CLICK LINK TO DOWNLOAD LET'S DANCE OR SEE FULL VIDEO NOW!
https://t.co/d6NdHTQMf2

#COVID19 #quarantine #5iveftgiant #66chevycamaro #steppers #chicagosteppin #brownbagvodka #vodka #afterhours #holeinthewall #mask #family #cookingathome #babysitter https://t.co/Cltd4Y9ZYB","['COVID19', 'quarantine', '5iveftgiant', '66chevycamaro', 'steppers', 'chicagosteppin', 'brownbagvodka', 'vodka', 'afterhours', 'holeinthewall', 'mask', 'family', 'cookingathome', 'babysitter']"
18,2020-08-30 19:31:53+00:00,1300154290556801028,"Zigmo- 6 nutri cereal health drink
 #entrepreneur
#entrepreneurmindset #entrepreneureday #zigmo #essentialforhealthyliving #covid19 #quarantine #reminder #healthy #drink #superfood #ancient #millet #zigmosuperfood… https://t.co/WBI34VL9mX","['entrepreneur', 'entrepreneurmindset', 'entrepreneureday', 'zigmo', 'essentialforhealthyliving', 'covid19', 'quarantine', 'reminder', 'healthy', 'drink', 'superfood', 'ancient', 'millet', 'zigmosuperfood']"
19,2020-08-30 19:27:45+00:00,1300153251287818240,Subscribe @ https://t.co/J4O6N5585z |#USA #life #JOY #COVID19 #lockdown #CoronaWillEndSoon #Quarantine #depression #coronavirus #job #Trending https://t.co/jakvqarUdA,"['USA', 'life', 'JOY', 'COVID19', 'lockdown', 'CoronaWillEndSoon', 'Quarantine', 'depression', 'coronavirus', 'job', 'Trending']"
20,2020-08-30 19:24:28+00:00,1300152424552960000,KILL BOREDOM W US!! 😆😂 #reloaded504 #neworleanspodcast #covid_19 #covid19 #covid #covi̇d19 #coronavirus #coronamemes #coronavirusmemes #coronavírus #coronavirusmemes😂😂😂 #coronacation #quarantine #quarantinelife… https://t.co/oDr0PV7qyX,"['reloaded504', 'neworleanspodcast', 'covid_19', 'covid19', 'covid', 'covi̇d19', 'coronavirus', 'coronamemes', 'coronavirusmemes', 'coronavírus', 'coronavirusmemes', 'coronacation', 'quarantine', 'quarantinelife']"
21,2020-08-30 19:22:25+00:00,1300151907302940674,"Day 4: 

If only going to church would absolve me of quarantine.

#COVID19 #covid #Quarantine #QuarantineLife #QuarantineAndChill","['COVID19', 'covid', 'Quarantine', 'QuarantineLife', 'QuarantineAndChill']"
22,2020-08-30 19:22:15+00:00,1300151869281652739,"COVID 19 ain’t stopping us... 
...
...
@barstoolsports @5thYear #funnyvideos #quarantine #COVID19 #coronavirus #america #USA #comedy #comedyvideo https://t.co/4BzdgWb2Up","['funnyvideos', 'quarantine', 'COVID19', 'coronavirus', 'america', 'USA', 'comedy', 'comedyvideo']"
23,2020-08-30 19:14:17+00:00,1300149861564715009,"Rose Gold, Black &amp; White, Black &amp; Gold, Grey &amp; White Skyscream masks available now #djskyscream #covid19 #quarantine #mask #new #fashion #merchandise 🤘🏽 https://t.co/crjb6Q1fhv","['djskyscream', 'covid19', 'quarantine', 'mask', 'new', 'fashion', 'merchandise']"
24,2020-08-30 19:09:37+00:00,1300148688778600449,"Rose Gold, Black &amp; White, Black &amp; Gold, Grey &amp; White Skyscream masks available now #djskyscream #covid19 #quarantine #mask #new #fashion #merchandise 🤘🏽 https://t.co/wICZL3GMcE","['djskyscream', 'covid19', 'quarantine', 'mask', 'new', 'fashion', 'merchandise']"
