,date,id,content,hashtags
10,2020-05-30 23:05:04+00:00,1266868257023299584,"When tension builds, our tempers fray, we get more self-focused. 

https://t.co/pUTQgTBSaw
#stressed #COVID19 #anxious #quarantine #coronacrisis","['stressed', 'COVID19', 'anxious', 'quarantine', 'coronacrisis']"
11,2020-05-30 22:58:05+00:00,1266866501119696896,"@Amy_Siskind Cooties are contagious, yo.

—Darwin

#COVIDIDIOTS #covid19 #ozark #coronavirus #Quarantine #memorialdayweekend2020 #MemorialDay2020","['COVIDIDIOTS', 'covid19', 'ozark', 'coronavirus', 'Quarantine', 'memorialdayweekend2020', 'MemorialDay2020']"
12,2020-05-30 22:54:44+00:00,1266865655636201473,"Update 30th May 2020 23:48 UTC: Coronavirus Confirmed Cases and Deaths by Country, Territory, or Conveyance Subject To Change: #coronavirus #COVID19 #pandemic #quarantine #GlobalEmergency #HealthEmergency https://t.co/qj2N9oV7Uh","['coronavirus', 'COVID19', 'pandemic', 'quarantine', 'GlobalEmergency', 'HealthEmergency']"
13,2020-05-30 22:54:22+00:00,1266865563466452996,"Update 30th May 2020 23:48 UTC: Coronavirus Confirmed Cases and Deaths by Country, Territory, or Conveyance Subject To Change: #coronavirus #COVID19 #pandemic #quarantine #GlobalEmergency #HealthEmergency https://t.co/4Zvk8q1HCR","['coronavirus', 'COVID19', 'pandemic', 'quarantine', 'GlobalEmergency', 'HealthEmergency']"
14,2020-05-30 22:50:02+00:00,1266864473861697541,"5 Companies That Came To Win This Week https://t.co/i9HrVJOoiS

#pandemictech @news_pandemic #CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19  #virus #Corona #pandemic #Quarantine #socialdistancing #batflu #Wuhan #medtwitter https://t.co/fplYlXG4Az","['pandemictech', 'CoronaVirus', 'CoronaVirusOutbreak', 'COVID2019', 'covid19', 'virus', 'Corona', 'pandemic', 'Quarantine', 'socialdistancing', 'batflu', 'Wuhan', 'medtwitter']"
15,2020-05-30 22:49:26+00:00,1266864325249118209,"☦️Issues in #marriage that pre-existed #COVID19 can rise to the surface, and the #quarantine comes w/ its own extra stress.

🕯️So...what are the ground rules for the holy home?

☦️@frdanhanna of @ccresnj shared these rules t/ mtg at @StGRChurch
 
#Coptic #Orthodox Share/RT 👇👇👇 https://t.co/t6L6n3xQqU","['marriage', 'COVID19', 'quarantine', 'Coptic', 'Orthodox']"
16,2020-05-30 22:48:29+00:00,1266864084550586374,"If it’s true what doesn’t kill you makes you stronger, we are gonna be very strong really soon!

Things have to get better, soon!

#covid19 #strongertogether #quarantine #reopennchealthclubs @ Red Oak Hills, Red Oak https://t.co/OUa1OKqjZ8","['covid19', 'strongertogether', 'quarantine', 'reopennchealthclubs']"
17,2020-05-30 22:40:01+00:00,1266861954683076616,"The ‘eureka moment’ of rapid COVID-19 test inventor https://t.co/iIhDZU41HR

#pandemictech @news_pandemic #CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19  #virus #Corona #pandemic #Quarantine #socialdistancing #batflu #Wuhan #medtwitter https://t.co/HdjN9SkdtM","['pandemictech', 'CoronaVirus', 'CoronaVirusOutbreak', 'COVID2019', 'covid19', 'virus', 'Corona', 'pandemic', 'Quarantine', 'socialdistancing', 'batflu', 'Wuhan', 'medtwitter']"
18,2020-05-30 22:30:09+00:00,1266859469989969922,"Embracing ""Pricing-Market Fit"" as a Cloud-Native Company -- in a COVID-19 World https://t.co/qPCKYRfDdl

#pandemictech @news_pandemic #CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19  #virus #Corona #pandemic #Quarantine #socialdistancing #batflu #Wuhan #medtwitter https://t.co/Ebz9lnNH97","['pandemictech', 'CoronaVirus', 'CoronaVirusOutbreak', 'COVID2019', 'covid19', 'virus', 'Corona', 'pandemic', 'Quarantine', 'socialdistancing', 'batflu', 'Wuhan', 'medtwitter']"
19,2020-05-30 22:21:44+00:00,1266857352839471107,"Wishing you all dear friends a happy “day” whenever you are 🤗 #quarantine #covid19 #week #staysafe @ São Paulo, Brazil https://t.co/O2ikrE1dC5","['quarantine', 'covid19', 'week', 'staysafe']"
20,2020-05-30 22:20:58+00:00,1266857157456039938,"How’s the #SocialDistancing working in #LA? @ericgarcetti 

#LARiots #LosAngelesriots #LALISA #Quarantine #COVID19 #MinneapolisBurning","['SocialDistancing', 'LA', 'LARiots', 'LosAngelesriots', 'LALISA', 'Quarantine', 'COVID19', 'MinneapolisBurning']"
21,2020-05-30 22:20:01+00:00,1266856918678736896,"Ford to Restart Production in North America on May 18 https://t.co/we0QIzGft2

#pandemictech @news_pandemic #CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19  #virus #Corona #pandemic #Quarantine #socialdistancing #batflu #Wuhan #medtwitter","['pandemictech', 'CoronaVirus', 'CoronaVirusOutbreak', 'COVID2019', 'covid19', 'virus', 'Corona', 'pandemic', 'Quarantine', 'socialdistancing', 'batflu', 'Wuhan', 'medtwitter']"
22,2020-05-30 22:15:29+00:00,1266855777404194816,"#Coronavirus: How they deliberately terrified us https://t.co/fv0ETZeUSV via @YouTube 

#COVID19 #Plandemic #BillGates #Lockdown #Vaccines #Propaganda #PoliceState #SurveillanceState #Orwellian #Authoritarian #Quarantine #Government #Technocracy #Corporatocracy #Tyranny #FakeNews","['Coronavirus', 'COVID19', 'Plandemic', 'BillGates', 'Lockdown', 'Vaccines', 'Propaganda', 'PoliceState', 'SurveillanceState', 'Orwellian', 'Authoritarian', 'Quarantine', 'Government', 'Technocracy', 'Corporatocracy', 'Tyranny', 'FakeNews']"
23,2020-05-30 22:14:05+00:00,1266855428681609218,"IT'S NOW OR NEVER! DISCOUNT OFFER ABOUT TO END!
Get a massive 15% Discount on Protective Face Masks. 

Read more: https://t.co/Rvy0Uy5teZ 

#facemasks #coronavirus #Apparelnbags #quarantine #lockdown #usa #covid19 #flattenthecurve #Saturday #discount #custom #clothmask #mask #ppe https://t.co/C6rAxE73aq","['facemasks', 'coronavirus', 'Apparelnbags', 'quarantine', 'lockdown', 'usa', 'covid19', 'flattenthecurve', 'Saturday', 'discount', 'custom', 'clothmask', 'mask', 'ppe']"
24,2020-05-30 22:10:00+00:00,1266854401500753920,"Getting Smart About Partnering, SME Edition https://t.co/CUR0iVnSbT

#pandemictech @news_pandemic #CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19  #virus #Corona #pandemic #Quarantine #socialdistancing #batflu #Wuhan #medtwitter","['pandemictech', 'CoronaVirus', 'CoronaVirusOutbreak', 'COVID2019', 'covid19', 'virus', 'Corona', 'pandemic', 'Quarantine', 'socialdistancing', 'batflu', 'Wuhan', 'medtwitter']"
25,2020-05-30 22:00:30+00:00,1266852009317146626,"Is the whole family on edge after weeks of social distancing?  Our latest newsletter is full of expert advice and ideas to help everyone get along during #quarantine: https://t.co/QeIizrftD0
 #stuckathome #stayhome #COVID19 #parenting #ParentingInLockdown","['quarantine', 'stuckathome', 'stayhome', 'COVID19', 'parenting', 'ParentingInLockdown']"
26,2020-05-30 22:00:07+00:00,1266851911199793153,"2020 Innovation Issue: Pushing hard for a COVID-19 vaccine  https://t.co/bkMHSDPbX7

#pandemictech @news_pandemic #CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19  #virus #Corona #pandemic #Quarantine #socialdistancing #batflu #Wuhan #medtwitter https://t.co/YiMdHX9Dga","['pandemictech', 'CoronaVirus', 'CoronaVirusOutbreak', 'COVID2019', 'covid19', 'virus', 'Corona', 'pandemic', 'Quarantine', 'socialdistancing', 'batflu', 'Wuhan', 'medtwitter']"
27,2020-05-30 22:00:00+00:00,1266851883693588481,No mask on the mermaid! #beachbuddy #mermaid #sandart #coolstuff #beach #sunset #bayville #mask #quarantine #covid19 https://t.co/i3weyFUdP6,"['beachbuddy', 'mermaid', 'sandart', 'coolstuff', 'beach', 'sunset', 'bayville', 'mask', 'quarantine', 'covid19']"
28,2020-05-30 21:56:54+00:00,1266851101053255681,"It took me almost 3 months, but I finally reached the banana bread level of #COVID19 #Quarantine.
Keep in mind I've also passed tepache, mead, dry aging steak, redoing the whole garden and beer #homebrewing stages. https://t.co/G1wFe8lLwA","['COVID19', 'Quarantine', 'homebrewing']"
29,2020-05-30 21:52:22+00:00,1266849959858581504,"May 30, 2020🇨🇦

For more information on the COVID-19 pandemic across Canada and around the world, click the link below!

https://t.co/t3C36rX5KI

#COVID19 #coronavirus #LockdownExtended #Quarantine #SaturdayMotivation #onpoli #cdnpoli #Toronto #Ontario #Canada https://t.co/LfLnsGRAQx","['COVID19', 'coronavirus', 'LockdownExtended', 'Quarantine', 'SaturdayMotivation', 'onpoli', 'cdnpoli', 'Toronto', 'Ontario', 'Canada']"
30,2020-05-30 21:50:01+00:00,1266849372106641408,"Eight US companies will manufacture NASA’s COVID-19 ventilator https://t.co/IbsKLUMqUu

#pandemictech @news_pandemic #CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19  #virus #Corona #pandemic #Quarantine #socialdistancing #batflu #Wuhan #medtwitter https://t.co/zVSkdEy9An","['pandemictech', 'CoronaVirus', 'CoronaVirusOutbreak', 'COVID2019', 'covid19', 'virus', 'Corona', 'pandemic', 'Quarantine', 'socialdistancing', 'batflu', 'Wuhan', 'medtwitter']"
31,2020-05-30 21:41:36+00:00,1266847253496565762,"Masked 2020: A photo essay by Dawn Hoffman 
Masks of the day! (Day 36)
.
.
.
#mask #humanity  #masked #quarantine #eyes #safetyfirst #quarantinelife #covid19 #thankyou #lockdown #coronavirus  #portraitphotography… https://t.co/FynWxGDIWl","['mask', 'humanity', 'masked', 'quarantine', 'eyes', 'safetyfirst', 'quarantinelife', 'covid19', 'thankyou', 'lockdown', 'coronavirus', 'portraitphotography']"
32,2020-05-30 21:40:06+00:00,1266846873681264641,"SunKissed 
Classical Pencil Art Drawing 
#pencilsketch #pencildrawing #nudity
#golden #sunkissedskin #quarantine #quarantinelife #covid19 #staysafe #stayhealthy #stayhome #artupia #artsanity
https://t.co/30ZXHvpIbo https://t.co/jUq4IwEUHo","['pencilsketch', 'pencildrawing', 'nudity', 'golden', 'sunkissedskin', 'quarantine', 'quarantinelife', 'covid19', 'staysafe', 'stayhealthy', 'stayhome', 'artupia', 'artsanity']"
33,2020-05-30 21:40:03+00:00,1266846861425610759,"Retail technology news and analysis for omnichannel retailers https://t.co/OJoUMBL67F

#pandemictech @news_pandemic #CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19  #virus #Corona #pandemic #Quarantine #socialdistancing #batflu #Wuhan #medtwitter https://t.co/7CMIuMFwCo","['pandemictech', 'CoronaVirus', 'CoronaVirusOutbreak', 'COVID2019', 'covid19', 'virus', 'Corona', 'pandemic', 'Quarantine', 'socialdistancing', 'batflu', 'Wuhan', 'medtwitter']"
34,2020-05-30 21:34:00+00:00,1266845338612031490,"#Portland Police have some good #advice to share about dealing with #stress during these crazy times.: https://t.co/BXrPS19Mfe
#COVID19 #Coronavirus #Pandemic #Quarantine","['Portland', 'advice', 'stress', 'COVID19', 'Coronavirus', 'Pandemic', 'Quarantine']"
35,2020-05-30 21:26:24+00:00,1266843425690836994,"@MozzyThaMotive talks quarantine &amp; finding benefits in tough situatios #247HHCheckINN
Follow @247HH on Facebook, Twitter, Spotify &amp; Instagram!
Subscribe on Youtube Today!
#Mozzy #quarantine #hiphop #music #rap #covid #covid19  #GeorgeFloydProtest #JusticeForGeorge #Riots2020 https://t.co/qDaGYxOWoW","['247HHCheckINN', 'Mozzy', 'quarantine', 'hiphop', 'music', 'rap', 'covid', 'covid19', 'GeorgeFloydProtest', 'JusticeForGeorge', 'Riots2020']"
36,2020-05-30 21:22:42+00:00,1266842494421082113,"I've never thought tht it""ll come a day where ""stay at home ""will be the main nd only way to save the world .
Im living it .. interesting ..... 
#covid19
#coronavirus 
#StayAtHome 
#Quarantine","['covid19', 'coronavirus', 'StayAtHome', 'Quarantine']"
37,2020-05-30 21:21:31+00:00,1266842199750332416,"Sure, iPhone. Go ahead. RUB IT IN. #isolation #covid19 #quarantine. @ Lion's Bridge https://t.co/0P14hOYlBj","['isolation', 'covid19', 'quarantine']"
38,2020-05-30 21:21:12+00:00,1266842120452812800,"Spotted on my drive today...

Safety first! 

#Quarantine #COVID19 #Masks #survivior2020 https://t.co/cIAloLRQMG","['Quarantine', 'COVID19', 'Masks', 'survivior2020']"
39,2020-05-30 21:20:32+00:00,1266841949631401986,"With all these protests, it's likely we start seeing a rise in covid cases. Probably see that second wave sooner than we expected.

#COVID19 #Quarantine #protests","['COVID19', 'Quarantine', 'protests']"
40,2020-05-30 21:18:26+00:00,1266841420796555264,"My servants left the house yesterday. What’s up with that? #dogsofinstagram #dogs #bostonterriersofinstagram #bostonterrier #quarantine #covid19 #quarantinelife #covid_19 @ South Hackensack, New Jersey https://t.co/8UPhX9Xk0w","['dogsofinstagram', 'dogs', 'bostonterriersofinstagram', 'bostonterrier', 'quarantine', 'covid19', 'quarantinelife', 'covid_19']"
41,2020-05-30 21:15:05+00:00,1266840579629031427,"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #shoppingonline #healthandsafety #onlineshopping #socialdistancing #Quarantine
CDC recommends the use of cloth face coverings to supplement social distancing in fight against spread of  #covid19
https://t.co/U3PLC00eep https://t.co/csTvAschQx","['facemasks', 'facemasks4all', 'gifts', 'shoppingonline', 'healthandsafety', 'onlineshopping', 'socialdistancing', 'Quarantine', 'covid19']"
42,2020-05-30 21:07:27+00:00,1266838659141120000,It has taken me 12 weeks to reach the sourdough phase of quarantine. I’m not sure what that means. #Quarantine #COVID19,"['Quarantine', 'COVID19']"
43,2020-05-30 21:07:04+00:00,1266838560180711424,"COVID Self-Portraits, Day 69: Learning Video Software.   #COVID19 #QuarantineLife #Quarantine #Canon #Photography #Photographer #Flash #Speedlite  #PhotographySchool #MichaelWillemsPhoto #Ottawa #Orleans https://t.co/7xfkSkovMb","['COVID19', 'QuarantineLife', 'Quarantine', 'Canon', 'Photography', 'Photographer', 'Flash', 'Speedlite', 'PhotographySchool', 'MichaelWillemsPhoto', 'Ottawa', 'Orleans']"
44,2020-05-30 21:06:45+00:00,1266838482955141120,"COVID Self-Portraits, Day 69: Learning Video Software.   #COVID19 #QuarantineLife #Quarantine #Canon #Photography #Photographer #Flash #Speedlite  #PhotographySchool #MichaelWillemsPhoto #Ottawa #Orleans https://t.co/ZKDfbBI5rR","['COVID19', 'QuarantineLife', 'Quarantine', 'Canon', 'Photography', 'Photographer', 'Flash', 'Speedlite', 'PhotographySchool', 'MichaelWillemsPhoto', 'Ottawa', 'Orleans']"
45,2020-05-30 21:00:12+00:00,1266836834174349313,"NEW!
What's Your Excuse
Episode 39 - To All My Exes
Brought to you by the fine folks at QUIP!
https://t.co/uwe1Kg43eO

@Texas #corona #covid19 #quarantine #roguemedianetwork #podcast #pod #wacotx #wacotown #dreams #poop https://t.co/Mycl14eKOa https://t.co/fdzAPufAmi","['corona', 'covid19', 'quarantine', 'roguemedianetwork', 'podcast', 'pod', 'wacotx', 'wacotown', 'dreams', 'poop']"
46,2020-05-30 20:55:46+00:00,1266835716128092160,WATCH | Italy leads the world in coronavirus deaths | Virus Information News  Full article -&gt; https://t.co/F3ecCevlSP #covid19 #coronavirus #virus #pandemic #coronavirusoutbreak #coronavirusepidemic #quarantine #selfquarantine #outbreak #COVIDー19 https://t.co/clUNbbaDVt,"['covid19', 'coronavirus', 'virus', 'pandemic', 'coronavirusoutbreak', 'coronavirusepidemic', 'quarantine', 'selfquarantine', 'outbreak', 'COVIDー19']"
47,2020-05-30 20:51:03+00:00,1266834530188570627,"People are going through the 5 stages of grief in reverse order over this whole #COVID19 pandemic. 

1. #Acceptance
2. #Bargaining
3. #Depression
4. #Anger
5. #Denial 

(listed in reverse)

#COVIDー19 #Pandemic #Quarantine","['COVID19', 'Acceptance', 'Bargaining', 'Depression', 'Anger', 'Denial', 'COVIDー19', 'Pandemic', 'Quarantine']"
48,2020-05-30 20:50:30+00:00,1266834394423201792,Forget #COVID19 while you #Quarantine with a #book #erotic #ContemporaryRomance @BVSBooks: https://t.co/i7waek2jXm https://t.co/VF7X3XgeF2,"['COVID19', 'Quarantine', 'book', 'erotic', 'ContemporaryRomance']"
49,2020-05-30 20:47:18+00:00,1266833586893852672,"#callofduty #covıd19 #quarantine @ Lake Stevens, Washington https://t.co/xNJ9evPJVD","['callofduty', 'covıd19', 'quarantine']"
50,2020-05-30 20:39:42+00:00,1266831672965648384,This is turning into a #joke. Interstate movement can resume but #internationalflights can’t? Outbound flights are NO RISK to India. Keep us in #quarantine and test us for #covid19 before boarding. We’ll pay for both!! Let us go back to work @PMOIndia @HardeepSPuri @DGCAIndia https://t.co/dImOH1RxQ0,"['joke', 'internationalflights', 'quarantine', 'covid19']"
51,2020-05-30 20:36:09+00:00,1266830781621493760,"Meanwhile Astronauts have just left planet Earth...

#GeorgeFloyd #BlackLivesMatter #Quarantine #COVID19 https://t.co/y5xBd8XysG","['GeorgeFloyd', 'BlackLivesMatter', 'Quarantine', 'COVID19']"
52,2020-05-30 20:35:21+00:00,1266830579808342017,"How ironic that in the 90's this would be so relevant now, but seriously I don't want no scrubs...oh and if you don't get this then just move along I'm old. 🧓 #covid19 #coronavirus #quarantine #Lockdown #TLC #music #quarantineandchill https://t.co/NuYCzeaLhz","['covid19', 'coronavirus', 'quarantine', 'Lockdown', 'TLC', 'music', 'quarantineandchill']"
53,2020-05-30 20:34:45+00:00,1266830430449348609,"Quarantine hair, don’t care. Rocking’ the headband and showing my true my hippie self. 🤣 #covid19 #covid_19 #quarantine #quarantinehair #beard #beardsofinstagram #beardedhippie #hippie #headband https://t.co/vJ20wfJGra","['covid19', 'covid_19', 'quarantine', 'quarantinehair', 'beard', 'beardsofinstagram', 'beardedhippie', 'hippie', 'headband']"
54,2020-05-30 20:34:44+00:00,1266830422920527875,I’ve given up counting the days of the #covid19 #pandemic #quarantine and #socialdistancing - but today I  found myself humming “the three best friends anyone can have” song that zachgalifianakisofficial sang in the… https://t.co/e9FEDpMxW1,"['covid19', 'pandemic', 'quarantine', 'socialdistancing']"
55,2020-05-30 20:29:32+00:00,1266829117158240256,"Are you making the most of this covid-19 quarantine for your family? #quarantine, #covid19, #familybonding, #qualitytimeactivities
https://t.co/uPSqGlFFlc","['quarantine', 'covid19', 'familybonding', 'qualitytimeactivities']"
56,2020-05-30 20:29:10+00:00,1266829024317374469,"Nature is healing 🌱🙏🤲
.
.
.
#vlessed #natureishealing #quarantine2020 #quarantine #covid19 #covid_19 #plants #utica #prosthetic #looksnatural #315 #cny #spring #walkingtour #geneseest #quarantinewalks https://t.co/2lELZ6lAZO","['vlessed', 'natureishealing', 'quarantine2020', 'quarantine', 'covid19', 'covid_19', 'plants', 'utica', 'prosthetic', 'looksnatural', 'cny', 'spring', 'walkingtour', 'geneseest', 'quarantinewalks']"
57,2020-05-30 20:26:14+00:00,1266828287340359680,"In Rwanda, robots are joining the fight against COVID-19. 😎Read more: https://t.co/PP4YXjWAYm

#robots #coronavirus #covid19 #pandemic #solutions #viruses #technology #socialdistancing #quarantine #protection #safety #innovation #smartsolutions #engineering #robotics #Rwanda https://t.co/4WssCHGmTR","['robots', 'coronavirus', 'covid19', 'pandemic', 'solutions', 'viruses', 'technology', 'socialdistancing', 'quarantine', 'protection', 'safety', 'innovation', 'smartsolutions', 'engineering', 'robotics', 'Rwanda']"
58,2020-05-30 20:24:18+00:00,1266827800885039104,"🧘🧘‍♂️ #Strangethings are happening during this #lockdown #StayHomeSaveLives #Quarantine for #Covid19
Yesterday, while practicing #Yoga with a DVD for guidance, my husband came in and actually performed the poses. #YogaDuringLockDown #Namaste","['Strangethings', 'lockdown', 'StayHomeSaveLives', 'Quarantine', 'Covid19', 'Yoga', 'YogaDuringLockDown', 'Namaste']"
59,2020-05-30 20:22:05+00:00,1266827241067032579,#2020 been A hell 🔥🔥🔥of a Yr so Far ‼️# #COVID19 #protests #Quarantine #2020riots #noschool #Shutdown  #reopening #6feetapart,"['COVID19', 'protests', 'Quarantine', '2020riots', 'noschool', 'Shutdown', 'reopening', '6feetapart']"
60,2020-05-30 20:21:03+00:00,1266826979564716039,"@cpgYALE @ASCO @yzafar @WilliamDale_MD Speaking only for myself, there is a lot of simultaneous suffering right now: #COVID19 #Cancer #Riots2020 #Quarantine. Here's the thing: #racism didn't start this wk, &amp; it won't end when riots end. Being anti-racist is a thing we have to do every single day. Not 5/30. Every day.","['COVID19', 'Cancer', 'Riots2020', 'Quarantine', 'racism']"
61,2020-05-30 20:15:59+00:00,1266825705557495809,"Here in Philly, Nala is ready for this lockdown to be over STAT, like yesterday...#letmeout #coronavirus #covid19 #quarantine #lockdown #imdone 😅😂😂😂🤣🤣 https://t.co/k1kyUPS3lQ","['letmeout', 'coronavirus', 'covid19', 'quarantine', 'lockdown', 'imdone']"
62,2020-05-30 20:14:44+00:00,1266825392477876224,some of y’all never sat in the empty bathtub to watch tik tok during quarentine just for a change of scenery and it shows #quarantine #COVID19,"['quarantine', 'COVID19']"
63,2020-05-30 20:13:55+00:00,1266825184150839296,Update: #Riot at #ArdenFairMall is under control. I’m already laying low and keeping a #quarantine. I suggest it for you. #Sacramento #COVID19 #Minneapolis #murder,"['Riot', 'ArdenFairMall', 'quarantine', 'Sacramento', 'COVID19', 'Minneapolis', 'murder']"
64,2020-05-30 20:10:02+00:00,1266824209285726218,"CDC says its testing fail didn’t hurt US response. Experts disagree https://t.co/RlzNpLZ0vr

#CoronaVirus #CoronaVirusOutbreak #COVID2019 #covid19 #medtwitter #virus #CoronaVirusChallenge #Corona #pandemic #batflu #Wuhan #Quarantine #socialdistancing https://t.co/DbQhABw0dR","['CoronaVirus', 'CoronaVirusOutbreak', 'COVID2019', 'covid19', 'medtwitter', 'virus', 'CoronaVirusChallenge', 'Corona', 'pandemic', 'batflu', 'Wuhan', 'Quarantine', 'socialdistancing']"
65,2020-05-30 20:06:47+00:00,1266823390138191875,"🤷🏽‍♀️
.
.
.
.
#peacefulsleep #not #tryagaintomorrow #chasingmorpheus #lockdown #quarantine #lifeinthetimeofcorona #covid19 #endtimes #apocalypse #observatory #capetown #southafrica @ Observatory, Western Cape, South… https://t.co/TfUTdNNGrY","['peacefulsleep', 'not', 'tryagaintomorrow', 'chasingmorpheus', 'lockdown', 'quarantine', 'lifeinthetimeofcorona', 'covid19', 'endtimes', 'apocalypse', 'observatory', 'capetown', 'southafrica']"
66,2020-05-30 20:03:57+00:00,1266822676951076864,"All this is draining as a human being. The challenges just don’t seem to subside for everyday people #MentalHealthAwareness 
#entitlement #COVID19 #Quarantine #BreonaTaylor #GeorgeFlyod #AhmaudArbery","['MentalHealthAwareness', 'entitlement', 'COVID19', 'Quarantine', 'BreonaTaylor', 'GeorgeFlyod', 'AhmaudArbery']"
67,2020-05-30 20:02:40+00:00,1266822356535857154,"6 Ways Worried Parents can Improve Kids Mental Health During Quarantine - https://t.co/fyTDmNDSNY
#Teens #MentalHealth #Quarantine #COVID19 #Parenting Quick Tip - Make sure your kids are connecting with others, even with social distancing! Check out the video for more!","['Teens', 'MentalHealth', 'Quarantine', 'COVID19', 'Parenting']"
68,2020-05-30 20:00:37+00:00,1266821838593822720,Stuck at home with kids is one thing. Stuck at home with just you and your partner is another. @Home4DinnerBook gives expert advice to #couples navigating the #COViD19 #pandemic: https://t.co/FjNHFFdjPD #quarantine #marriage,"['couples', 'COViD19', 'pandemic', 'quarantine', 'marriage']"
